0.940927127094562 1.7309901904671 0
0.801120253397424 1.39089804428291 0
0.941584020631541 1.10568061862511 0
0.999585229508143 1.14751069331878 0
0.924873249974496 0.849840668619035 0
1.05075510026468 1.83706100628379 0
0.97634476135644 0.920523495400977 0
0.930944877704593 1.45848648391101 0
1.16158757495199 1.03455595184575 0
1.06086885994507 1.5511578657791 0
1.04981657619876 1.00807223336972 0
0.0395235564355493 1.03397533293948 0
-0.159918106239585 0.850108955596434 0
-0.0224216800527868 0.974621569257375 0
0.0160034791285459 0.963854672236183 0
-0.206033289727504 1.15262845841676 0
0.230057547973711 1.11052124835445 0
0.116726999923292 0.826581924720093 0
0.0374848142701703 0.996789710791498 0
-0.00312612561231544 0.868725017951082 0
-0.0521368796208619 1.0390749786778 0
0.186543766992183 0.742491692742854 0
-0.088188958566322 0.997252422223568 0
-0.167560883968579 1.05329542530703 0
0.00518317606626096 1.00489104202754 0
0.0559287475399655 0.992712844406212 0
-0.176391147753653 1.16879877238625 0
0.0591786173401956 0.882590125546572 0
-0.00983222232984314 0.849810851982222 0
0.0529995287969134 0.969660009329976 0
0.0508130041882976 0.914131160629036 0
0.0881706996608606 1.00966126025181 0
-0.101313041953701 1.05790328736269 0
0.00569883143224499 0.876981442227604 0
-0.103428187086057 0.998350040025045 0
0.00147416922711889 0.937085041423258 0
-0.14101593986271 1.0585837263597 0
-0.180501455484198 0.942464051419578 0
0.032810854761738 0.860725387422997 0
-0.15612235679171 0.864858609476119 0
0.0679165808554046 1.15512322155412 0
-0.112152151760947 0.931423134349962 0
0.196620948226262 0.902673293277816 0
-0.128932893933413 1.04900945570487 0
0.10874810669147 1.102036284758 0
0.0553035666001205 0.971021506534653 0
0.1429039694284 0.932019870957859 0
0.0395673856375629 0.884398350879693 0
0.00891886869909033 1.04945883657545 0
-0.128096749361518 0.841426902665835 0
0.0616048601102689 1.10225269118228 0
-0.258053550006865 0.939964011838682 0
0.134726344948056 1.03099890430394 0
-0.0806786939361118 0.959035278848515 0
0.000470818075942952 0.926458144897328 0
0.0306950771305836 0.860743464676148 0
-0.0516383708644483 0.953799057880915 0
-0.111053923290409 1.03810667692542 0
0.033563683915311 0.834428936877133 0
-0.0111724542833792 0.962632374405899 0
0.0871043848269041 1.00329392877472 0
